market,decision_utc,h,target_r,entry,stop,tp,stake,score,post_range_gate,mature,coverage,bars,expected_bars,result,gross_pct,net_pct,gross_r,net_r,mfe_pct,mae_pct,minutes_to_peak,exit_utc,ambiguous_stop_tp,gap_below_stop,captured_positive_upside,net_pnl_guide_eur,fee_plus_slippage_each_side
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,12,1.5,0.074141,0.068291,0.08291599999999999,140.14181568611,7.941,True,False,0.99153,117,118,TP,11.8356,11.0554,1.5,1.2956,14.6761,-6.9327,227.9,2026-09-22T14:05:00+00:00,False,False,0.8065,15.4933,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,12,1.6,0.074141,0.068291,0.08350099999999999,140.14181568611,7.941,True,False,0.99153,117,118,TP,12.6246,11.839,1.6,1.3875,14.6761,-6.9327,227.9,2026-09-22T14:10:00+00:00,False,False,0.8602,16.5913,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,12,2,0.074141,0.068291,0.08584,140.14181568611,7.941,True,False,0.99153,117,118,HORIZON_MARK,1.3717,0.6646,0.1738,0.0779,14.6761,-6.9327,227.9,2026-09-22T21:40:00+00:00,False,False,0.0935,0.9314,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,24,1.4,0.074141,0.068291,0.08233099999999999,140.14181568611,7.941,True,False,0.99153,117,118,TP,11.0465,10.2719,1.4,1.2038,14.6761,-6.9327,227.9,2026-09-22T14:05:00+00:00,False,False,0.7527,14.3952,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,24,1.5,0.074141,0.068291,0.08291599999999999,140.14181568611,7.941,True,False,0.99153,117,118,TP,11.8356,11.0554,1.5,1.2956,14.6761,-6.9327,227.9,2026-09-22T14:05:00+00:00,False,False,0.8065,15.4933,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,24,1.6,0.074141,0.068291,0.08350099999999999,140.14181568611,7.941,True,False,0.99153,117,118,TP,12.6246,11.839,1.6,1.3875,14.6761,-6.9327,227.9,2026-09-22T14:10:00+00:00,False,False,0.8602,16.5913,0.0035
FLOCK-EUR,2026-09-22T11:52:05.893172+00:00,24,2,0.074141,0.068291,0.08584,140.14181568611,7.941,True,False,0.99153,117,118,HORIZON_MARK,1.3717,0.6646,0.1738,0.0779,14.6761,-6.9327,227.9,2026-09-22T21:40:00+00:00,False,False,0.0935,0.9314,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,4,1.4,8.3723,7.5354,9.543959999999998,112.55903481742298,8.839,True,True,1.0,47,47,HORIZON_MARK,-4.0347,-4.7041,-0.4036,-0.4428,1.2864,-8.1937,1.36,2026-09-22T16:50:00+00:00,False,False,0.0,-5.2949,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,4,1.5,8.3723,7.5354,9.627649999999997,112.55903481742298,8.839,True,True,1.0,47,47,HORIZON_MARK,-4.0347,-4.7041,-0.4036,-0.4428,1.2864,-8.1937,1.36,2026-09-22T16:50:00+00:00,False,False,0.0,-5.2949,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,4,1.6,8.3723,7.5354,9.711339999999998,112.55903481742298,8.839,True,True,1.0,47,47,HORIZON_MARK,-4.0347,-4.7041,-0.4036,-0.4428,1.2864,-8.1937,1.36,2026-09-22T16:50:00+00:00,False,False,0.0,-5.2949,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,4,2,8.3723,7.5354,10.046,112.55903481742298,8.839,True,True,1.0,47,47,HORIZON_MARK,-4.0347,-4.7041,-0.4036,-0.4428,1.2864,-8.1937,1.36,2026-09-22T16:50:00+00:00,False,False,0.0,-5.2949,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,12,1.4,8.3723,7.5354,9.543959999999998,112.55903481742298,8.839,True,False,0.99057,105,106,HORIZON_MARK,-1.4094,-2.0971,-0.141,-0.1974,1.2864,-8.1937,1.36,2026-09-22T21:40:00+00:00,False,False,0.0,-2.3605,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,12,1.5,8.3723,7.5354,9.627649999999997,112.55903481742298,8.839,True,False,0.99057,105,106,HORIZON_MARK,-1.4094,-2.0971,-0.141,-0.1974,1.2864,-8.1937,1.36,2026-09-22T21:40:00+00:00,False,False,0.0,-2.3605,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,12,1.6,8.3723,7.5354,9.711339999999998,112.55903481742298,8.839,True,False,0.99057,105,106,HORIZON_MARK,-1.4094,-2.0971,-0.141,-0.1974,1.2864,-8.1937,1.36,2026-09-22T21:40:00+00:00,False,False,0.0,-2.3605,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,12,2,8.3723,7.5354,10.046,112.55903481742298,8.839,True,False,0.99057,105,106,HORIZON_MARK,-1.4094,-2.0971,-0.141,-0.1974,1.2864,-8.1937,1.36,2026-09-22T21:40:00+00:00,False,False,0.0,-2.3605,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,24,1.4,8.3723,7.5354,9.543959999999998,112.55903481742298,8.839,True,False,0.99057,105,106,HORIZON_MARK,-1.4094,-2.0971,-0.141,-0.1974,1.2864,-8.1937,1.36,2026-09-22T21:40:00+00:00,False,False,0.0,-2.3605,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,24,1.5,8.3723,7.5354,9.627649999999997,112.55903481742298,8.839,True,False,0.99057,105,106,HORIZON_MARK,-1.4094,-2.0971,-0.141,-0.1974,1.2864,-8.1937,1.36,2026-09-22T21:40:00+00:00,False,False,0.0,-2.3605,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,24,1.6,8.3723,7.5354,9.711339999999998,112.55903481742298,8.839,True,False,0.99057,105,106,HORIZON_MARK,-1.4094,-2.0971,-0.141,-0.1974,1.2864,-8.1937,1.36,2026-09-22T21:40:00+00:00,False,False,0.0,-2.3605,0.0035
UNI-EUR,2026-09-22T12:53:38.535005+00:00,24,2,8.3723,7.5354,10.046,112.55903481742298,8.839,True,False,0.99057,105,106,HORIZON_MARK,-1.4094,-2.0971,-0.141,-0.1974,1.2864,-8.1937,1.36,2026-09-22T21:40:00+00:00,False,False,0.0,-2.3605,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,4,1.4,0.017404,0.016185,0.019110599999999995,156.257680619616,10.0,True,True,1.0,47,47,HORIZON_MARK,-1.1894,-1.8786,-0.1698,-0.2455,3.482,-3.8382,11.01,2026-09-22T17:15:00+00:00,False,False,0.0,-2.9355,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,4,1.5,0.017404,0.016185,0.019232499999999996,156.257680619616,10.0,True,True,1.0,47,47,HORIZON_MARK,-1.1894,-1.8786,-0.1698,-0.2455,3.482,-3.8382,11.01,2026-09-22T17:15:00+00:00,False,False,0.0,-2.9355,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,4,1.6,0.017404,0.016185,0.019354399999999997,156.257680619616,10.0,True,True,1.0,47,47,HORIZON_MARK,-1.1894,-1.8786,-0.1698,-0.2455,3.482,-3.8382,11.01,2026-09-22T17:15:00+00:00,False,False,0.0,-2.9355,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,4,2,0.017404,0.016185,0.019841,156.257680619616,10.0,True,True,1.0,47,47,HORIZON_MARK,-1.1894,-1.8786,-0.1698,-0.2455,3.482,-3.8382,11.01,2026-09-22T17:15:00+00:00,False,False,0.0,-2.9355,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,12,1.4,0.017404,0.016185,0.019110599999999995,156.257680619616,10.0,True,False,0.9901,100,101,HORIZON_MARK,4.2462,3.519,0.6062,0.4598,9.7564,-3.8382,341.01,2026-09-22T21:40:00+00:00,False,False,0.4352,5.4987,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,12,1.5,0.017404,0.016185,0.019232499999999996,156.257680619616,10.0,True,False,0.9901,100,101,HORIZON_MARK,4.2462,3.519,0.6062,0.4598,9.7564,-3.8382,341.01,2026-09-22T21:40:00+00:00,False,False,0.4352,5.4987,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,12,1.6,0.017404,0.016185,0.019354399999999997,156.257680619616,10.0,True,False,0.9901,100,101,HORIZON_MARK,4.2462,3.519,0.6062,0.4598,9.7564,-3.8382,341.01,2026-09-22T21:40:00+00:00,False,False,0.4352,5.4987,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,12,2,0.017404,0.016185,0.019841,156.257680619616,10.0,True,False,0.9901,100,101,HORIZON_MARK,4.2462,3.519,0.6062,0.4598,9.7564,-3.8382,341.01,2026-09-22T21:40:00+00:00,False,False,0.4352,5.4987,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,24,1.4,0.017404,0.016185,0.019110599999999995,156.257680619616,10.0,True,False,0.9901,100,101,HORIZON_MARK,4.2462,3.519,0.6062,0.4598,9.7564,-3.8382,341.01,2026-09-22T21:40:00+00:00,False,False,0.4352,5.4987,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,24,1.5,0.017404,0.016185,0.019232499999999996,156.257680619616,10.0,True,False,0.9901,100,101,HORIZON_MARK,4.2462,3.519,0.6062,0.4598,9.7564,-3.8382,341.01,2026-09-22T21:40:00+00:00,False,False,0.4352,5.4987,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,24,1.6,0.017404,0.016185,0.019354399999999997,156.257680619616,10.0,True,False,0.9901,100,101,HORIZON_MARK,4.2462,3.519,0.6062,0.4598,9.7564,-3.8382,341.01,2026-09-22T21:40:00+00:00,False,False,0.4352,5.4987,0.0035
GOAT-EUR,2026-09-22T13:18:59.284728+00:00,24,2,0.017404,0.016185,0.019841,156.257680619616,10.0,True,False,0.9901,100,101,HORIZON_MARK,4.2462,3.519,0.6062,0.4598,9.7564,-3.8382,341.01,2026-09-22T21:40:00+00:00,False,False,0.4352,5.4987,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,4,1.4,0.057831,0.053697,0.0636186,153.386079020139,8.5,True,True,1.0,47,47,HORIZON_MARK,1.4248,0.7173,0.1993,0.092,2.4364,-1.9522,0.5,2026-09-22T18:20:00+00:00,False,False,0.5848,1.1003,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,4,1.5,0.057831,0.053697,0.064032,153.386079020139,8.5,True,True,1.0,47,47,HORIZON_MARK,1.4248,0.7173,0.1993,0.092,2.4364,-1.9522,0.5,2026-09-22T18:20:00+00:00,False,False,0.5848,1.1003,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,4,1.6,0.057831,0.053697,0.0644454,153.386079020139,8.5,True,True,1.0,47,47,HORIZON_MARK,1.4248,0.7173,0.1993,0.092,2.4364,-1.9522,0.5,2026-09-22T18:20:00+00:00,False,False,0.5848,1.1003,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,4,2,0.057831,0.053697,0.066098,153.386079020139,8.5,True,True,1.0,47,47,HORIZON_MARK,1.4248,0.7173,0.1993,0.092,2.4364,-1.9522,0.5,2026-09-22T18:20:00+00:00,False,False,0.5848,1.1003,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,12,1.4,0.057831,0.053697,0.0636186,153.386079020139,8.5,True,False,0.98864,87,88,HORIZON_MARK,-0.287,-0.9826,-0.0402,-0.126,2.4364,-1.9522,0.5,2026-09-22T21:40:00+00:00,False,False,0.0,-1.5072,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,12,1.5,0.057831,0.053697,0.064032,153.386079020139,8.5,True,False,0.98864,87,88,HORIZON_MARK,-0.287,-0.9826,-0.0402,-0.126,2.4364,-1.9522,0.5,2026-09-22T21:40:00+00:00,False,False,0.0,-1.5072,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,12,1.6,0.057831,0.053697,0.0644454,153.386079020139,8.5,True,False,0.98864,87,88,HORIZON_MARK,-0.287,-0.9826,-0.0402,-0.126,2.4364,-1.9522,0.5,2026-09-22T21:40:00+00:00,False,False,0.0,-1.5072,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,12,2,0.057831,0.053697,0.066098,153.386079020139,8.5,True,False,0.98864,87,88,HORIZON_MARK,-0.287,-0.9826,-0.0402,-0.126,2.4364,-1.9522,0.5,2026-09-22T21:40:00+00:00,False,False,0.0,-1.5072,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,24,1.4,0.057831,0.053697,0.0636186,153.386079020139,8.5,True,False,0.98864,87,88,HORIZON_MARK,-0.287,-0.9826,-0.0402,-0.126,2.4364,-1.9522,0.5,2026-09-22T21:40:00+00:00,False,False,0.0,-1.5072,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,24,1.5,0.057831,0.053697,0.064032,153.386079020139,8.5,True,False,0.98864,87,88,HORIZON_MARK,-0.287,-0.9826,-0.0402,-0.126,2.4364,-1.9522,0.5,2026-09-22T21:40:00+00:00,False,False,0.0,-1.5072,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,24,1.6,0.057831,0.053697,0.0644454,153.386079020139,8.5,True,False,0.98864,87,88,HORIZON_MARK,-0.287,-0.9826,-0.0402,-0.126,2.4364,-1.9522,0.5,2026-09-22T21:40:00+00:00,False,False,0.0,-1.5072,0.0035
PYTH-EUR,2026-09-22T14:24:29.779812+00:00,24,2,0.057831,0.053697,0.066098,153.386079020139,8.5,True,False,0.98864,87,88,HORIZON_MARK,-0.287,-0.9826,-0.0402,-0.126,2.4364,-1.9522,0.5,2026-09-22T21:40:00+00:00,False,False,0.0,-1.5072,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,4,1.4,0.34684,0.31427,0.39243799999999995,119.3123988336904,7.105,True,True,1.0,47,47,HORIZON_MARK,-3.751,-4.4224,-0.3994,-0.4412,3.1657,-8.3295,52.13,2026-09-22T19:35:00+00:00,False,False,0.0,-5.2765,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,4,1.5,0.34684,0.31427,0.39569499999999996,119.3123988336904,7.105,True,True,1.0,47,47,HORIZON_MARK,-3.751,-4.4224,-0.3994,-0.4412,3.1657,-8.3295,52.13,2026-09-22T19:35:00+00:00,False,False,0.0,-5.2765,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,4,1.6,0.34684,0.31427,0.398952,119.3123988336904,7.105,True,True,1.0,47,47,HORIZON_MARK,-3.751,-4.4224,-0.3994,-0.4412,3.1657,-8.3295,52.13,2026-09-22T19:35:00+00:00,False,False,0.0,-5.2765,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,4,2,0.34684,0.31427,0.41197,119.3123988336904,7.105,True,True,1.0,47,47,HORIZON_MARK,-3.751,-4.4224,-0.3994,-0.4412,3.1657,-8.3295,52.13,2026-09-22T19:35:00+00:00,False,False,0.0,-5.2765,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,12,1.4,0.34684,0.31427,0.39243799999999995,119.3123988336904,7.105,True,False,0.9863,72,73,HORIZON_MARK,-3.2724,-3.9471,-0.3485,-0.3938,3.1657,-8.3295,52.13,2026-09-22T21:40:00+00:00,False,False,0.0,-4.7094,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,12,1.5,0.34684,0.31427,0.39569499999999996,119.3123988336904,7.105,True,False,0.9863,72,73,HORIZON_MARK,-3.2724,-3.9471,-0.3485,-0.3938,3.1657,-8.3295,52.13,2026-09-22T21:40:00+00:00,False,False,0.0,-4.7094,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,12,1.6,0.34684,0.31427,0.398952,119.3123988336904,7.105,True,False,0.9863,72,73,HORIZON_MARK,-3.2724,-3.9471,-0.3485,-0.3938,3.1657,-8.3295,52.13,2026-09-22T21:40:00+00:00,False,False,0.0,-4.7094,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,12,2,0.34684,0.31427,0.41197,119.3123988336904,7.105,True,False,0.9863,72,73,HORIZON_MARK,-3.2724,-3.9471,-0.3485,-0.3938,3.1657,-8.3295,52.13,2026-09-22T21:40:00+00:00,False,False,0.0,-4.7094,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,24,1.4,0.34684,0.31427,0.39243799999999995,119.3123988336904,7.105,True,False,0.9863,72,73,HORIZON_MARK,-3.2724,-3.9471,-0.3485,-0.3938,3.1657,-8.3295,52.13,2026-09-22T21:40:00+00:00,False,False,0.0,-4.7094,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,24,1.5,0.34684,0.31427,0.39569499999999996,119.3123988336904,7.105,True,False,0.9863,72,73,HORIZON_MARK,-3.2724,-3.9471,-0.3485,-0.3938,3.1657,-8.3295,52.13,2026-09-22T21:40:00+00:00,False,False,0.0,-4.7094,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,24,1.6,0.34684,0.31427,0.398952,119.3123988336904,7.105,True,False,0.9863,72,73,HORIZON_MARK,-3.2724,-3.9471,-0.3485,-0.3938,3.1657,-8.3295,52.13,2026-09-22T21:40:00+00:00,False,False,0.0,-4.7094,0.0035
NOS-EUR,2026-09-22T15:37:52.481877+00:00,24,2,0.34684,0.31427,0.41197,119.3123988336904,7.105,True,False,0.9863,72,73,HORIZON_MARK,-3.2724,-3.9471,-0.3485,-0.3938,3.1657,-8.3295,52.13,2026-09-22T21:40:00+00:00,False,False,0.0,-4.7094,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,4,1.4,0.034395,0.03135,0.038658,126.0233442718728,9.0,True,True,1.0,47,47,HORIZON_MARK,-3.0382,-3.7146,-0.3432,-0.3915,1.2211,-5.0124,4.75,2026-09-22T20:30:00+00:00,False,False,0.0,-4.6813,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,4,1.5,0.034395,0.03135,0.0389625,126.0233442718728,9.0,True,True,1.0,47,47,HORIZON_MARK,-3.0382,-3.7146,-0.3432,-0.3915,1.2211,-5.0124,4.75,2026-09-22T20:30:00+00:00,False,False,0.0,-4.6813,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,4,1.6,0.034395,0.03135,0.039267,126.0233442718728,9.0,True,True,1.0,47,47,HORIZON_MARK,-3.0382,-3.7146,-0.3432,-0.3915,1.2211,-5.0124,4.75,2026-09-22T20:30:00+00:00,False,False,0.0,-4.6813,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,4,2,0.034395,0.03135,0.040485,126.0233442718728,9.0,True,True,1.0,47,47,HORIZON_MARK,-3.0382,-3.7146,-0.3432,-0.3915,1.2211,-5.0124,4.75,2026-09-22T20:30:00+00:00,False,False,0.0,-4.6813,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,12,1.4,0.034395,0.03135,0.038658,126.0233442718728,9.0,True,False,0.98387,61,62,HORIZON_MARK,-1.8375,-2.5222,-0.2076,-0.2658,1.2211,-5.0124,4.75,2026-09-22T21:40:00+00:00,False,False,0.0,-3.1786,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,12,1.5,0.034395,0.03135,0.0389625,126.0233442718728,9.0,True,False,0.98387,61,62,HORIZON_MARK,-1.8375,-2.5222,-0.2076,-0.2658,1.2211,-5.0124,4.75,2026-09-22T21:40:00+00:00,False,False,0.0,-3.1786,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,12,1.6,0.034395,0.03135,0.039267,126.0233442718728,9.0,True,False,0.98387,61,62,HORIZON_MARK,-1.8375,-2.5222,-0.2076,-0.2658,1.2211,-5.0124,4.75,2026-09-22T21:40:00+00:00,False,False,0.0,-3.1786,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,12,2,0.034395,0.03135,0.040485,126.0233442718728,9.0,True,False,0.98387,61,62,HORIZON_MARK,-1.8375,-2.5222,-0.2076,-0.2658,1.2211,-5.0124,4.75,2026-09-22T21:40:00+00:00,False,False,0.0,-3.1786,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,24,1.4,0.034395,0.03135,0.038658,126.0233442718728,9.0,True,False,0.98387,61,62,HORIZON_MARK,-1.8375,-2.5222,-0.2076,-0.2658,1.2211,-5.0124,4.75,2026-09-22T21:40:00+00:00,False,False,0.0,-3.1786,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,24,1.5,0.034395,0.03135,0.0389625,126.0233442718728,9.0,True,False,0.98387,61,62,HORIZON_MARK,-1.8375,-2.5222,-0.2076,-0.2658,1.2211,-5.0124,4.75,2026-09-22T21:40:00+00:00,False,False,0.0,-3.1786,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,24,1.6,0.034395,0.03135,0.039267,126.0233442718728,9.0,True,False,0.98387,61,62,HORIZON_MARK,-1.8375,-2.5222,-0.2076,-0.2658,1.2211,-5.0124,4.75,2026-09-22T21:40:00+00:00,False,False,0.0,-3.1786,0.0035
SAGA-EUR,2026-09-22T16:30:15.142903+00:00,24,2,0.034395,0.03135,0.040485,126.0233442718728,9.0,True,False,0.98387,61,62,HORIZON_MARK,-1.8375,-2.5222,-0.2076,-0.2658,1.2211,-5.0124,4.75,2026-09-22T21:40:00+00:00,False,False,0.0,-3.1786,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,4,1.4,0.026928,0.025035,0.0295782,155.73791231768882,9.459,True,True,1.0,47,47,HORIZON_MARK,-0.1523,-0.8488,-0.0217,-0.1105,4.1332,-2.3247,32.02,2026-09-22T20:45:00+00:00,False,False,0.0,-1.3218,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,4,1.5,0.026928,0.025035,0.0297675,155.73791231768882,9.459,True,True,1.0,47,47,HORIZON_MARK,-0.1523,-0.8488,-0.0217,-0.1105,4.1332,-2.3247,32.02,2026-09-22T20:45:00+00:00,False,False,0.0,-1.3218,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,4,1.6,0.026928,0.025035,0.0299568,155.73791231768882,9.459,True,True,1.0,47,47,HORIZON_MARK,-0.1523,-0.8488,-0.0217,-0.1105,4.1332,-2.3247,32.02,2026-09-22T20:45:00+00:00,False,False,0.0,-1.3218,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,4,2,0.026928,0.025035,0.030713,155.73791231768882,9.459,True,True,1.0,47,47,HORIZON_MARK,-0.1523,-0.8488,-0.0217,-0.1105,4.1332,-2.3247,32.02,2026-09-22T20:45:00+00:00,False,False,0.0,-1.3218,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,12,1.4,0.026928,0.025035,0.0295782,155.73791231768882,9.459,True,False,0.98305,58,59,HORIZON_MARK,0.052,-0.6459,0.0074,-0.0841,4.1332,-2.5475,32.02,2026-09-22T21:40:00+00:00,False,False,0.0126,-1.006,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,12,1.5,0.026928,0.025035,0.0297675,155.73791231768882,9.459,True,False,0.98305,58,59,HORIZON_MARK,0.052,-0.6459,0.0074,-0.0841,4.1332,-2.5475,32.02,2026-09-22T21:40:00+00:00,False,False,0.0126,-1.006,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,12,1.6,0.026928,0.025035,0.0299568,155.73791231768882,9.459,True,False,0.98305,58,59,HORIZON_MARK,0.052,-0.6459,0.0074,-0.0841,4.1332,-2.5475,32.02,2026-09-22T21:40:00+00:00,False,False,0.0126,-1.006,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,12,2,0.026928,0.025035,0.030713,155.73791231768882,9.459,True,False,0.98305,58,59,HORIZON_MARK,0.052,-0.6459,0.0074,-0.0841,4.1332,-2.5475,32.02,2026-09-22T21:40:00+00:00,False,False,0.0126,-1.006,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,24,1.4,0.026928,0.025035,0.0295782,155.73791231768882,9.459,True,False,0.98305,58,59,HORIZON_MARK,0.052,-0.6459,0.0074,-0.0841,4.1332,-2.5475,32.02,2026-09-22T21:40:00+00:00,False,False,0.0126,-1.006,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,24,1.5,0.026928,0.025035,0.0297675,155.73791231768882,9.459,True,False,0.98305,58,59,HORIZON_MARK,0.052,-0.6459,0.0074,-0.0841,4.1332,-2.5475,32.02,2026-09-22T21:40:00+00:00,False,False,0.0126,-1.006,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,24,1.6,0.026928,0.025035,0.0299568,155.73791231768882,9.459,True,False,0.98305,58,59,HORIZON_MARK,0.052,-0.6459,0.0074,-0.0841,4.1332,-2.5475,32.02,2026-09-22T21:40:00+00:00,False,False,0.0126,-1.006,0.0035
MERL-EUR,2026-09-22T16:47:58.557786+00:00,24,2,0.026928,0.025035,0.030713,155.73791231768882,9.459,True,False,0.98305,58,59,HORIZON_MARK,0.052,-0.6459,0.0074,-0.0841,4.1332,-2.5475,32.02,2026-09-22T21:40:00+00:00,False,False,0.0126,-1.006,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,4,1.4,0.49009,0.45146,0.5441720000000001,140.2747855248918,9.28,True,True,1.0,47,47,HORIZON_MARK,-1.5283,-2.2152,-0.1939,-0.2599,1.2345,-4.2768,19.03,2026-09-22T21:00:00+00:00,False,False,0.0,-3.1074,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,4,1.5,0.49009,0.45146,0.548035,140.2747855248918,9.28,True,True,1.0,47,47,HORIZON_MARK,-1.5283,-2.2152,-0.1939,-0.2599,1.2345,-4.2768,19.03,2026-09-22T21:00:00+00:00,False,False,0.0,-3.1074,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,4,1.6,0.49009,0.45146,0.5518980000000001,140.2747855248918,9.28,True,True,1.0,47,47,HORIZON_MARK,-1.5283,-2.2152,-0.1939,-0.2599,1.2345,-4.2768,19.03,2026-09-22T21:00:00+00:00,False,False,0.0,-3.1074,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,4,2,0.49009,0.45146,0.56735,140.2747855248918,9.28,True,True,1.0,47,47,HORIZON_MARK,-1.5283,-2.2152,-0.1939,-0.2599,1.2345,-4.2768,19.03,2026-09-22T21:00:00+00:00,False,False,0.0,-3.1074,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,12,1.4,0.49009,0.45146,0.5441720000000001,140.2747855248918,9.28,True,False,0.98214,55,56,HORIZON_MARK,-2.4159,-3.0966,-0.3065,-0.3632,1.2345,-4.2768,19.03,2026-09-22T21:40:00+00:00,False,False,0.0,-4.3437,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,12,1.5,0.49009,0.45146,0.548035,140.2747855248918,9.28,True,False,0.98214,55,56,HORIZON_MARK,-2.4159,-3.0966,-0.3065,-0.3632,1.2345,-4.2768,19.03,2026-09-22T21:40:00+00:00,False,False,0.0,-4.3437,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,12,1.6,0.49009,0.45146,0.5518980000000001,140.2747855248918,9.28,True,False,0.98214,55,56,HORIZON_MARK,-2.4159,-3.0966,-0.3065,-0.3632,1.2345,-4.2768,19.03,2026-09-22T21:40:00+00:00,False,False,0.0,-4.3437,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,12,2,0.49009,0.45146,0.56735,140.2747855248918,9.28,True,False,0.98214,55,56,HORIZON_MARK,-2.4159,-3.0966,-0.3065,-0.3632,1.2345,-4.2768,19.03,2026-09-22T21:40:00+00:00,False,False,0.0,-4.3437,0.0035
